Số điện thoại,Trace ID,Request,Kênh đăng nhập,Thiết bị,Os,OsVersion,AppVersion,IMei,Trạng thái,Ngày yêu cầu,Ngày phản hồi,IPRequest,ResCode,Description,MsgCode,DescDetail,MID,MDESC,Phân loại dịch vụ bậc 1,Phân loại dịch vụ bậc 2
xxxxxxxx05,88540528046649,201,"PREMB_10.53.93.117:9080, MB_10.53.93.118:8085",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,2023-11-06 10:45:54,2023-11-06 10:45:53,27.67.141.38:30785|10.53.54.78_Prod,00,Thành công,00,,201,"Lấy thông tin tài khoản,thẻ chuyển khoản 247",Lấy thông tin,Lấy thông tin giao dịch
xxxxxxxx05,514142835340472,10,"PREMB_10.53.93.64:9080, MB_10.53.93.71:8088",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,2023-11-06 10:45:48,2023-11-06 10:45:48,27.67.141.38:56742|10.53.54.72_Prod,00,Thành công,INFO-00,,10,Lấy danh sách tài khoản,Sử dụng thông thường,Lấy thông tin giao dịch
xxxxxxxx05,315531281406589,59,"PREMB_10.53.93.54:9080, MB_10.53.93.68:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,2023-11-06 10:45:47,2023-11-06 10:45:47,27.67.141.38:14387|10.53.54.91_Prod,00,Thành công,INFO-00,,59,Lấy thông tin version,Sử dụng thông thường,Lấy thông tin dịch vụ
xxxxxxxx05,145325730598109,31,"PREMB_10.53.93.134:9080, MB_10.53.93.66:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,2023-11-06 10:45:46,2023-11-06 10:45:46,27.67.141.38:39916|10.53.54.83_Prod,00,Thành công,INFO-00,,31,Lấy danh sách Banner ,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx05,654835108644653,33,"PREMB_10.53.93.59:9080, MB_10.53.93.66:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,2023-11-06 10:45:46,2023-11-06 10:45:46,27.67.141.38:13107|10.53.54.83_Prod,00,Thành công,INFO-00,,33,Lấy giá trị configs,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx05,336896562512370,10,"PREMB_10.53.93.65:9080, MB_10.53.93.74:8088",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,2023-11-06 10:45:45,2023-11-06 10:45:45,27.67.141.38:34600|10.53.54.87_Prod,00,Thành công,INFO-00,,10,Lấy danh sách tài khoản,Sử dụng thông thường,Lấy thông tin giao dịch
xxxxxxxx05,176934730602772,1,"PREMB_10.53.93.134:9080, MB_10.53.93.67:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,2023-11-06 10:45:45,2023-11-06 10:45:45,27.67.141.38:18875|10.53.54.89_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,,1,Đăng nhập,Xác thực và Bảo mật,Đăng nhập
xxxxxxxx05,846033503219265,103,"PREMB_10.53.93.61:9080, MB_10.53.93.78:8085",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,2023-11-06 09:11:25,2023-11-06 09:11:25,27.67.141.38:39818|10.53.54.88_Prod,00,Success,INFO-00,,103,Xác thực chuyển khoản 247 tới số tài khoản,Chuyển tiền,Dịch vụ chuyển khoản 247
xxxxxxxx05,462703881306388,102,"PREMB_10.53.93.56:9080, MB_10.53.93.121:8085",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,2023-11-06 09:11:20,2023-11-06 09:11:18,27.67.141.38:37190|10.53.54.81_Prod,00,Thành công,INFO-00,,102,Khởi tạo chuyển khoản 247 tới số tài khoản,Chuyển tiền,Dịch vụ chuyển khoản 247
xxxxxxxx05,607363955656503,33,"PREMB_10.53.93.60:9080, MB_10.53.93.66:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,2023-11-06 09:11:07,2023-11-06 09:11:07,27.67.141.38:24722|10.53.54.83_Prod,00,Thành công,INFO-00,,33,Lấy giá trị configs,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx05,986228972309998,33,"PREMB_10.53.93.59:9080, MB_10.53.93.67:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,2023-11-06 09:11:07,2023-11-06 09:11:07,27.67.141.38:30754|10.53.54.89_Prod,00,Thành công,INFO-00,,33,Lấy giá trị configs,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx05,214788479950123,201,"PREMB_10.53.93.114:9080, MB_10.53.93.118:8085",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,2023-11-06 09:11:07,2023-11-06 09:11:06,27.67.141.38:61406|10.53.54.88_Prod,00,Thành công,00,,201,"Lấy thông tin tài khoản,thẻ chuyển khoản 247",Lấy thông tin,Lấy thông tin giao dịch
xxxxxxxx05,877919807271705,10,"PREMB_10.53.93.63:9080, MB_10.53.93.71:8088",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,2023-11-06 09:11:00,2023-11-06 09:11:00,27.67.141.38:42928|10.53.54.87_Prod,00,Thành công,INFO-00,,10,Lấy danh sách tài khoản,Sử dụng thông thường,Lấy thông tin giao dịch
xxxxxxxx05,4403131009512,225,"PREMB_10.53.93.127:9080, MB_10.53.93.83:8082",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,2023-11-06 09:10:59,2023-11-06 09:10:59,27.67.141.38:42178|10.53.54.81_Prod,00,Thành công,00,,225,Lấy danh sách mẫu chuyển tiền,Danh bạ / mẫu,Dịch vụ mẫu chuyển tiền
xxxxxxxx05,394988565422605,10,"PREMB_10.53.93.63:9080, MB_10.53.93.72:8088",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,2023-11-06 09:10:58,2023-11-06 09:10:58,27.67.141.38:32119|10.53.54.72_Prod,00,Thành công,INFO-00,,10,Lấy danh sách tài khoản,Sử dụng thông thường,Lấy thông tin giao dịch
xxxxxxxx05,105869525419217,59,"PREMB_10.53.93.54:9080, MB_10.53.93.68:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,2023-11-06 09:10:58,2023-11-06 09:10:58,27.67.141.38:54980|10.53.54.81_Prod,00,Thành công,INFO-00,,59,Lấy thông tin version,Sử dụng thông thường,Lấy thông tin dịch vụ
xxxxxxxx05,726003214411202,31,"PREMB_10.53.93.59:9080, MB_10.53.93.66:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,2023-11-06 09:10:58,2023-11-06 09:10:58,27.67.141.38:5477|10.53.54.89_Prod,00,Thành công,INFO-00,,31,Lấy danh sách Banner ,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx05,159464000496352,33,"PREMB_10.53.93.59:9080, MB_10.53.93.67:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,2023-11-06 09:10:58,2023-11-06 09:10:58,27.67.141.38:5437|10.53.54.89_Prod,00,Thành công,INFO-00,,33,Lấy giá trị configs,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx05,784993915915459,1,"PREMB_10.53.93.59:9080, MB_10.53.93.67:8081",iPhone 11,IOS,15.6.1,5218,2D5150CD-3373-4657-8288-0F6AE4D36D3A1639559807,Success,2023-11-06 09:10:58,2023-11-06 09:10:58,27.67.141.38:38738|10.53.54.89_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,,1,Đăng nhập,Xác thực và Bảo mật,Đăng nhập
xxxxxxxx71,636068975245066,103,"PREMB_10.53.93.61:9080, MB_10.53.93.77:8085",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 21:14:25,2023-11-06 21:14:24,115.76.230.232:58990|10.53.54.84_Prod,00,Success,INFO-00,,103,Xác thực chuyển khoản 247 tới số tài khoản,Chuyển tiền,Dịch vụ chuyển khoản 247
xxxxxxxx71,633767203153842,102,"PREMB_10.53.93.56:9080, MB_10.53.93.77:8085",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 21:14:20,2023-11-06 21:14:20,115.76.230.232:8749|10.53.54.81_Prod,00,Thành công,INFO-00,,102,Khởi tạo chuyển khoản 247 tới số tài khoản,Chuyển tiền,Dịch vụ chuyển khoản 247
xxxxxxxx71,562062872304300,33,"PREMB_10.53.93.134:9080, MB_10.53.93.135:8081",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 21:14:04,2023-11-06 21:14:04,115.76.230.232:58937|10.53.54.89_Prod,00,Thành công,INFO-00,,33,Lấy giá trị configs,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx71,217246073605219,201,"PREMB_10.53.93.115:9080, MB_10.53.93.121:8085",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 21:14:03,2023-11-06 21:14:01,115.76.230.232:15922|10.53.54.80_Prod,00,Thành công,00,,201,"Lấy thông tin tài khoản,thẻ chuyển khoản 247",Lấy thông tin,Lấy thông tin giao dịch
xxxxxxxx71,640013072337447,10,"PREMB_10.53.93.65:9080, MB_10.53.93.71:8088",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 21:13:57,2023-11-06 21:13:57,115.76.230.232:52359|10.53.54.72_Prod,00,Thành công,INFO-00,,10,Lấy danh sách tài khoản,Sử dụng thông thường,Lấy thông tin giao dịch
xxxxxxxx71,30055751476018,10,"PREMB_10.53.93.65:9080, MB_10.53.93.71:8088",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 21:13:56,2023-11-06 21:13:56,115.76.230.232:43358|10.53.54.72_Prod,00,Thành công,INFO-00,,10,Lấy danh sách tài khoản,Sử dụng thông thường,Lấy thông tin giao dịch
xxxxxxxx71,322767118891103,59,"PREMB_10.53.93.54:9080, MB_10.53.93.68:8081",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 21:13:55,2023-11-06 21:13:55,115.76.230.232:31216|10.53.54.81_Prod,00,Thành công,INFO-00,,59,Lấy thông tin version,Sử dụng thông thường,Lấy thông tin dịch vụ
xxxxxxxx71,563370998016538,31,"PREMB_10.53.93.60:9080, MB_10.53.93.67:8081",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 21:13:55,2023-11-06 21:13:55,115.76.230.232:9265|10.53.54.89_Prod,00,Thành công,INFO-00,,31,Lấy danh sách Banner ,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx71,911703469940407,1,"PREMB_10.53.93.134:9080, MB_10.53.93.67:8081",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 21:13:54,2023-11-06 21:13:54,115.76.230.232:40363|10.53.54.89_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,,1,Đăng nhập,Xác thực và Bảo mật,Đăng nhập
xxxxxxxx71,371372816783699,33,"PREMB_10.53.93.60:9080, MB_10.53.93.66:8081",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 21:13:48,2023-11-06 21:13:48,115.76.230.232:11850|10.53.54.89_Prod,00,Thành công,INFO-00,,33,Lấy giá trị configs,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx71,729090525527820,31,"PREMB_10.53.93.59:9080, MB_10.53.93.67:8081",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 21:13:48,2023-11-06 21:13:48,115.76.230.232:45249|10.53.54.89_Prod,00,Thành công,INFO-00,,31,Lấy danh sách Banner ,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx71,100601714876399,103,"PREMB_10.53.93.61:9080, MB_10.53.93.119:8085",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 16:29:30,2023-11-06 16:29:27,183.80.95.20:49845|10.53.54.84_Prod,00,Success,INFO-00,,103,Xác thực chuyển khoản 247 tới số tài khoản,Chuyển tiền,Dịch vụ chuyển khoản 247
xxxxxxxx71,597539671239226,102,"PREMB_10.53.93.127:9080, MB_10.53.93.120:8085",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 16:29:24,2023-11-06 16:29:23,183.80.95.20:33200|10.53.54.81_Prod,00,Thành công,INFO-00,,102,Khởi tạo chuyển khoản 247 tới số tài khoản,Chuyển tiền,Dịch vụ chuyển khoản 247
xxxxxxxx71,259286978714526,33,"PREMB_10.53.93.134:9080, MB_10.53.93.135:8081",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 16:29:11,2023-11-06 16:29:11,183.80.95.20:7177|10.53.54.89_Prod,00,Thành công,INFO-00,,33,Lấy giá trị configs,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx71,560616130165487,201,"PREMB_10.53.93.117:9080, MB_10.53.93.78:8085",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 16:29:08,2023-11-06 16:29:08,183.80.95.20:48633|10.53.54.84_Prod,00,Thành công,00,,201,"Lấy thông tin tài khoản,thẻ chuyển khoản 247",Lấy thông tin,Lấy thông tin giao dịch
xxxxxxxx71,896902314471223,10,"PREMB_10.53.93.64:9080, MB_10.53.93.73:8088",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 16:28:47,2023-11-06 16:28:47,183.80.95.20:45894|10.53.54.87_Prod,00,Thành công,INFO-00,,10,Lấy danh sách tài khoản,Sử dụng thông thường,Lấy thông tin giao dịch
xxxxxxxx71,256145582852775,202,"PREMB_10.53.93.56:9080, MB_10.53.93.137:8083",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 16:28:47,2023-11-06 16:28:47,183.80.95.20:45754|10.53.54.91_Prod,00,Success,00,,202,Lấy danh sách ngân hàng ck ngoài,Lấy thông tin,Lấy thông tin giao dịch
xxxxxxxx71,401309159978854,10,"PREMB_10.53.93.63:9080, MB_10.53.93.70:8088",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 16:28:46,2023-11-06 16:28:46,183.80.95.20:24579|10.53.54.87_Prod,00,Thành công,INFO-00,,10,Lấy danh sách tài khoản,Sử dụng thông thường,Lấy thông tin giao dịch
xxxxxxxx71,95828596068931,59,"PREMB_10.53.93.54:9080, MB_10.53.93.68:8081",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 16:28:45,2023-11-06 16:28:45,183.80.95.20:61266|10.53.54.81_Prod,00,Thành công,INFO-00,,59,Lấy thông tin version,Sử dụng thông thường,Lấy thông tin dịch vụ
xxxxxxxx71,444784307327611,31,"PREMB_10.53.93.134:9080, MB_10.53.93.66:8081",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 16:28:45,2023-11-06 16:28:45,183.80.95.20:10958|10.53.54.83_Prod,00,Thành công,INFO-00,,31,Lấy danh sách Banner ,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx71,205129106724193,1,"PREMB_10.53.93.134:9080, MB_10.53.93.67:8081",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 16:28:44,2023-11-06 16:28:44,183.80.95.20:20701|10.53.54.83_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,,1,Đăng nhập,Xác thực và Bảo mật,Đăng nhập
xxxxxxxx71,879527625171239,33,"PREMB_10.53.93.59:9080, MB_10.53.93.66:8081",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 16:28:40,2023-11-06 16:28:40,183.80.95.20:48006|10.53.54.89_Prod,00,Thành công,INFO-00,,33,Lấy giá trị configs,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx71,589949140942967,31,"PREMB_10.53.93.59:9080, MB_10.53.93.68:8081",iPhone 7 Plus,IOS,15.7.2,5218,42B8F02A-C249-483D-9312-072C8F4DB0E21614350157,Success,2023-11-06 16:28:40,2023-11-06 16:28:40,183.80.95.20:44985|10.53.54.83_Prod,00,Thành công,INFO-00,,31,Lấy danh sách Banner ,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx09,745975121061300,103,"PREMB_10.53.93.61:9080, MB_10.53.93.78:8085",iPhone 6S Plus,IOS,15.4.1,5218,BD551DFE-9F36-42CD-B4DA-DC3B9586CC391650788038,Success,2023-11-06 19:52:06,2023-11-06 19:52:03,27.66.23.58:28712|10.53.54.88_Prod,00,Success,INFO-00,,103,Xác thực chuyển khoản 247 tới số tài khoản,Chuyển tiền,Dịch vụ chuyển khoản 247
xxxxxxxx09,356299108325048,102,"PREMB_10.53.93.117:9080, MB_10.53.93.119:8085",iPhone 6S Plus,IOS,15.4.1,5218,BD551DFE-9F36-42CD-B4DA-DC3B9586CC391650788038,Success,2023-11-06 19:51:59,2023-11-06 19:51:58,27.66.23.58:53555|10.53.54.80_Prod,00,Thành công,INFO-00,,102,Khởi tạo chuyển khoản 247 tới số tài khoản,Chuyển tiền,Dịch vụ chuyển khoản 247
xxxxxxxx09,674374766854888,225,"PREMB_10.53.93.55:9080, MB_10.53.93.84:8082",iPhone 6S Plus,IOS,15.4.1,5218,BD551DFE-9F36-42CD-B4DA-DC3B9586CC391650788038,Success,2023-11-06 19:51:52,2023-11-06 19:51:52,27.66.23.58:22187|10.53.54.91_Prod,00,Thành công,00,,225,Lấy danh sách mẫu chuyển tiền,Danh bạ / mẫu,Dịch vụ mẫu chuyển tiền
xxxxxxxx09,22348356141630,33,"PREMB_10.53.93.59:9080, MB_10.53.93.66:8081",iPhone 6S Plus,IOS,15.4.1,5218,BD551DFE-9F36-42CD-B4DA-DC3B9586CC391650788038,Success,2023-11-06 19:51:52,2023-11-06 19:51:52,27.66.23.58:4609|10.53.54.89_Prod,00,Thành công,INFO-00,,33,Lấy giá trị configs,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx09,265635762117163,201,"PREMB_10.53.93.61:9080, MB_10.53.93.77:8085",iPhone 6S Plus,IOS,15.4.1,5218,BD551DFE-9F36-42CD-B4DA-DC3B9586CC391650788038,Success,2023-11-06 19:51:51,2023-11-06 19:51:50,27.66.23.58:2431|10.53.54.79_Prod,00,Thành công,00,,201,"Lấy thông tin tài khoản,thẻ chuyển khoản 247",Lấy thông tin,Lấy thông tin giao dịch
xxxxxxxx09,408648399156347,10,"PREMB_10.53.93.63:9080, MB_10.53.93.70:8088",iPhone 6S Plus,IOS,15.4.1,5218,BD551DFE-9F36-42CD-B4DA-DC3B9586CC391650788038,Success,2023-11-06 19:50:36,2023-11-06 19:50:35,27.66.23.58:2743|10.53.54.72_Prod,00,Thành công,INFO-00,,10,Lấy danh sách tài khoản,Sử dụng thông thường,Lấy thông tin giao dịch
xxxxxxxx09,578474537206644,202,"PREMB_10.53.93.127:9080, MB_10.53.93.76:8083",iPhone 6S Plus,IOS,15.4.1,5218,BD551DFE-9F36-42CD-B4DA-DC3B9586CC391650788038,Success,2023-11-06 19:50:35,2023-11-06 19:50:35,27.66.23.58:60408|10.53.54.81_Prod,00,Success,00,,202,Lấy danh sách ngân hàng ck ngoài,Lấy thông tin,Lấy thông tin giao dịch
xxxxxxxx09,235265455959005,10,"PREMB_10.53.93.64:9080, MB_10.53.93.73:8088",iPhone 6S Plus,IOS,15.4.1,5218,BD551DFE-9F36-42CD-B4DA-DC3B9586CC391650788038,Success,2023-11-06 19:50:35,2023-11-06 19:50:35,27.66.23.58:47849|10.53.54.72_Prod,00,Thành công,INFO-00,,10,Lấy danh sách tài khoản,Sử dụng thông thường,Lấy thông tin giao dịch
xxxxxxxx09,976266444066101,59,"PREMB_10.53.93.56:9080, MB_10.53.93.68:8081",iPhone 6S Plus,IOS,15.4.1,5218,BD551DFE-9F36-42CD-B4DA-DC3B9586CC391650788038,Success,2023-11-06 19:50:33,2023-11-06 19:50:32,27.66.23.58:24765|10.53.54.81_Prod,00,Thành công,INFO-00,,59,Lấy thông tin version,Sử dụng thông thường,Lấy thông tin dịch vụ
xxxxxxxx09,680026690866735,31,"PREMB_10.53.93.60:9080, MB_10.53.93.67:8081",iPhone 6S Plus,IOS,15.4.1,5218,BD551DFE-9F36-42CD-B4DA-DC3B9586CC391650788038,Success,2023-11-06 19:50:32,2023-11-06 19:50:32,27.66.23.58:35434|10.53.54.83_Prod,00,Thành công,INFO-00,,31,Lấy danh sách Banner ,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx09,670562576376503,1,"PREMB_10.53.93.60:9080, MB_10.53.93.68:8081",iPhone 6S Plus,IOS,15.4.1,5218,BD551DFE-9F36-42CD-B4DA-DC3B9586CC391650788038,Success,2023-11-06 19:50:31,2023-11-06 19:50:31,27.66.23.58:44401|10.53.54.83_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,,1,Đăng nhập,Xác thực và Bảo mật,Đăng nhập
xxxxxxxx09,851998740633481,33,"PREMB_10.53.93.59:9080, MB_10.53.93.66:8081",iPhone 6S Plus,IOS,15.4.1,5218,BD551DFE-9F36-42CD-B4DA-DC3B9586CC391650788038,Success,2023-11-06 19:50:20,2023-11-06 19:50:19,27.66.23.58:39352|10.53.54.83_Prod,00,Thành công,INFO-00,,33,Lấy giá trị configs,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx09,834114789200207,31,"PREMB_10.53.93.134:9080, MB_10.53.93.66:8081",iPhone 6S Plus,IOS,15.4.1,5218,BD551DFE-9F36-42CD-B4DA-DC3B9586CC391650788038,Success,2023-11-06 19:50:19,2023-11-06 19:50:19,27.66.23.58:44056|10.53.54.83_Prod,00,Thành công,INFO-00,,31,Lấy danh sách Banner ,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx59,947655926830147,59,"PREMB_10.53.93.54:9080, MB_10.53.93.66:8081",SM-G991U1,ANDROID,33,5.2.20,###0aef20eb70ffbc21###00000000-3b57-25ae-ffff-ffffef05ac4a,Success,2023-11-06 21:46:07,2023-11-06 21:46:07,42.113.156.123:23381|10.53.54.82_Prod,00,Thành công,INFO-00,,59,Lấy thông tin version,Sử dụng thông thường,Lấy thông tin dịch vụ
xxxxxxxx59,52473703114907,59,"PREMB_10.53.93.127:9080, MB_10.53.93.66:8081",SM-G991U1,ANDROID,33,5.2.20,###0aef20eb70ffbc21###00000000-3b57-25ae-ffff-ffffef05ac4a,Success,2023-11-06 21:45:24,2023-11-06 21:45:24,42.113.156.123:30514|10.53.54.81_Prod,00,Thành công,INFO-00,,59,Lấy thông tin version,Sử dụng thông thường,Lấy thông tin dịch vụ
xxxxxxxx59,752631649144404,59,"PREMB_10.53.93.54:9080, MB_10.53.93.66:8081",SM-G991U1,ANDROID,33,5.2.20,###0aef20eb70ffbc21###00000000-3b57-25ae-ffff-ffffef05ac4a,Success,2023-11-06 21:45:20,2023-11-06 21:45:20,42.113.156.123:55571|10.53.54.91_Prod,00,Thành công,INFO-00,,59,Lấy thông tin version,Sử dụng thông thường,Lấy thông tin dịch vụ
xxxxxxxx59,724089974585990,9,"PREMB_10.53.93.134:9080, MB_10.53.93.67:8081",SM-G991U1,ANDROID,33,5.2.20,###0aef20eb70ffbc21###00000000-3b57-25ae-ffff-ffffef05ac4a,Success,2023-11-06 21:45:20,2023-11-06 21:45:20,42.113.156.123:45410|10.53.54.89_Prod,00,Thành công,INFO-00,,9,Logout,Xác thực và Bảo mật,Đăng xuất
xxxxxxxx59,698163895236267,103,"PREMB_10.53.93.116:9080, MB_10.53.93.119:8085",SM-G991U1,ANDROID,33,5.2.20,###0aef20eb70ffbc21###00000000-3b57-25ae-ffff-ffffef05ac4a,False,2023-11-06 21:45:05,2023-11-06 21:44:44,42.113.156.123:52184|10.53.54.73_Prod,TOUT,Giao dịch không xác định trạng thái do quá thời gian chờ phản hồi,ROUTING_TOUT,BANK_ERROR,103,Xác thực chuyển khoản 247 tới số tài khoản,Chuyển tiền,Dịch vụ chuyển khoản 247
xxxxxxxx59,250328540834473,102,"PREMB_10.53.93.114:9080, MB_10.53.93.120:8085",SM-G991U1,ANDROID,33,5.2.20,###0aef20eb70ffbc21###00000000-3b57-25ae-ffff-ffffef05ac4a,Success,2023-11-06 21:44:41,2023-11-06 21:44:41,42.113.156.123:47606|10.53.54.79_Prod,00,Thành công,INFO-00,,102,Khởi tạo chuyển khoản 247 tới số tài khoản,Chuyển tiền,Dịch vụ chuyển khoản 247
